Date,Temperature,Humidity,Rainfall,Wind_Speed,Location,Drought,Month,Season
2023-01-28,24.22480927328628,89.90390058823928,14.74749586335463,14.711066627835102,California,0,1,Winter
2023-01-29,10.15483314970926,35.855903958015666,1.0101904851788186,15.993084523701585,California,0,1,Winter
2023-01-30,19.41368005430496,74.53524089271774,1.8083044879967785,15.40321392329381,California,0,1,Winter
2023-01-31,25.2617520811396,44.35439134823126,2.8930076838708696,10.880940666757546,California,0,1,Winter
2023-02-01,10.979481104581604,61.34667859417781,10.446667518303858,15.114828265231113,California,0,2,Winter
2023-02-02,24.670318611975187,83.5957606608394,0.7354671774643409,14.368548145821796,California,0,2,Winter
2023-02-03,29.89224240781887,89.63619373809858,1.3267227851452086,10.731308156912643,California,0,2,Winter
2023-02-04,11.92423661194452,44.31201211423668,1.9641491725222333,19.38798680173218,California,0,2,Winter
2023-02-05,21.50012371686117,43.16564533812631,15.936449455359877,11.997356712573964,California,0,2,Winter
2023-02-06,16.102098873663337,60.99195637609039,14.961342792964818,9.281881561181889,California,0,2,Winter
2023-02-07,32.6123889172292,64.10717978019369,15.869938695475966,8.092880196995363,California,0,2,Winter
2023-02-08,28.93194331114528,51.938089262866896,10.180063028027014,1.0223184944755448,California,0,2,Winter
2023-02-09,11.956361373662642,59.62929107913767,3.539711455219891,11.772834740973613,California,0,2,Winter
2023-02-10,16.44298024597041,45.043468003785776,10.85921093338376,14.687263483804184,California,0,2,Winter
2023-02-11,23.73100476860261,36.5755919677804,4.762306709355465,13.806535322353636,California,0,2,Winter
2023-02-12,18.05970444658912,82.57185773761009,15.250065131909867,2.851473455335156,California,0,2,Winter
2023-02-13,31.02747636871537,69.80809561982625,0.7937233217636069,9.819412567815428,California,0,2,Winter
2023-02-14,26.05894263503711,37.94906388238597,2.755788352630086,14.40169884085073,California,0,2,Winter
2023-02-15,11.990787460284974,54.74070837154133,8.733647465059656,12.524124297160482,California,0,2,Winter
2023-02-16,25.446982507633983,45.92557664314408,0.9931157166147764,14.678207808994992,California,0,2,Winter
2023-02-17,18.22137534754136,75.19030024737518,1.8552545439249069,14.642202347871692,California,0,2,Winter
2023-02-18,13.223314698609464,35.45676556439132,15.936449455359877,16.5934522780199,California,0,2,Winter
2023-02-19,28.047366299700546,45.83207400871379,0.4741783815520418,5.186763297121169,California,0,2,Winter
2023-02-20,24.94723345677544,64.2599235210954,1.670081680717972,3.7382382889862074,California,0,2,Winter
2023-02-21,21.02500252183385,51.08156374950492,7.0111206442922125,1.8991628341737865,California,0,2,Winter
2023-02-22,19.884286512465728,31.456875706239398,15.936449455359877,1.0115595678864109,California,0,2,Winter
2023-02-23,17.846317634698345,83.67218693529144,0.6810273046719645,16.038653539813122,California,0,2,Winter
2023-02-24,17.197026619685715,30.74667045168955,15.936449455359877,4.983111354696392,California,0,2,Winter
2023-02-25,22.11632658058655,32.3811693961686,1.3755924761363714,3.2641746988163867,California,0,2,Winter
2023-02-26,31.644298558157622,81.49600423306921,6.909815150858116,11.367195214285166,California,0,2,Winter
2023-02-27,23.28970843263876,80.51848720159987,0.1595103816232648,5.197530962563375,California,0,2,Winter
2023-02-28,27.292233172741994,89.73565475701102,8.162552240802711,8.193302405169973,California,0,2,Winter
2023-03-01,33.17428267094967,33.069113441200635,6.462785670993366,11.961982870287638,California,0,3,Winter
2023-03-02,30.339013924805847,75.09631366861825,5.999875458445595,9.541309810075822,California,0,3,Winter
2023-03-03,33.702093831594475,65.20642968514538,12.426985094735423,4.596496260612697,California,0,3,Winter
2023-03-04,19.236417236179392,70.6296094442819,1.6495765658075812,9.274644198399464,California,0,3,Winter
2023-03-05,30.28606694366029,84.97923515966927,2.754133271041259,11.58974117406654,California,0,3,Winter
2023-03-06,27.314496638118896,82.33322105520494,15.936449455359877,7.367956597784935,California,0,3,Winter
2023-03-07,11.61591202890018,53.487794264056646,2.4216477041007605,16.676614288989608,California,0,3,Winter
2023-03-08,29.805175510377417,50.20782856718631,15.90105296941439,14.378581495679915,California,0,3,Winter
2023-03-09,23.01141727576792,45.33940760898792,7.318902493766213,17.268358339715,California,0,3,Winter
2023-03-10,13.393494334757229,32.49842360592608,0.4446300830474169,11.0296774056218,California,0,3,Winter
2023-03-11,11.899975138593124,47.38429590636599,0.3434251127895278,17.73042215099723,California,0,3,Winter
2023-03-12,28.618891576520003,45.48702136935341,1.3980108365132566,17.483602873052835,California,0,3,Winter
2023-03-13,27.283894057863787,86.75438506471663,10.630602952387642,14.950336436088683,California,0,3,Winter
2023-03-14,13.73376823612453,59.77079233922332,4.066215558646576,19.68053630256547,California,0,3,Winter
2023-03-15,24.97088337815829,60.54657215448918,10.88269641441418,10.948857807419364,California,0,3,Winter
2023-03-16,21.52597429587414,46.55584377339778,0.6833408273332887,11.456898525391988,California,0,3,Winter
2023-03-17,18.13842190832716,82.32497698596111,15.936449455359877,5.144174395762768,California,0,3,Winter
2023-03-18,20.733853315220458,30.70810886040903,0.6298006075764061,10.330061527943313,California,0,3,Winter
2023-03-19,11.95093172091637,40.77802888987312,0.3269260418126732,7.490284682865149,California,0,3,Winter
2023-03-20,34.316833776105646,64.3025189136138,0.1455650086141201,12.674171555131847,California,0,3,Winter
2023-03-21,13.950074432722031,85.51214081871473,3.632560861494593,6.273143699662674,California,0,3,Winter
2023-03-22,32.984526697692175,57.61777122835809,2.2416220700792358,8.70491068494935,California,0,3,Winter
2023-03-23,10.861892086288996,64.59982408549848,6.004063698571894,8.427150734707332,California,0,3,Winter
2023-03-24,10.02099379975352,67.623141390115,5.104829169856973,18.19418693161037,California,0,3,Winter
2023-03-25,25.004358685564533,50.65740762809745,1.771118267733245,11.528391311785436,California,0,3,Winter
2023-03-26,30.85561166615193,43.129808072742186,1.597772008494953,13.086751864310148,California,0,3,Winter
2023-03-27,23.20614236888754,61.34307856980925,0.8848766576478566,14.193425651912577,California,0,3,Winter
2023-03-28,34.341057351354195,66.07629765815125,0.1304943208794532,1.8957346635213932,California,0,3,Winter
2023-03-29,19.241550478815384,66.4233668697949,10.14986694352796,5.369281647604083,California,0,3,Winter
2023-03-30,31.47977068244154,37.60546446994307,2.573435638412831,17.312693820095372,California,0,3,Winter
2023-03-31,19.14598887986419,72.10773461699,10.530063091232698,13.057093491887915,California,0,3,Winter
2023-04-01,20.6119423464144,42.43359625108031,0.564514781450936,5.441684146071248,California,0,4,Spring
2023-04-02,27.72925192225225,30.674984881381768,7.732796945324068,17.023671131454453,California,0,4,Spring
2023-04-03,31.971304833837745,65.92635401515895,3.6123408236068784,10.153626742647536,California,0,4,Spring
2023-04-04,26.765508725636945,83.0048777883342,8.20223738106446,9.417713464933865,California,0,4,Spring
2023-04-05,18.820406321576865,35.71797534728942,2.2261283941921746,8.727943792908873,California,0,4,Spring
2023-04-06,19.81651393500976,72.92785157848871,7.567079650232078,11.414239349097596,California,0,4,Spring
2023-04-07,17.43846623982953,60.27009138394988,2.537443731214111,7.576956799915178,California,0,4,Spring
2023-04-08,15.600617641409292,41.595476863811896,3.439714828114304,19.41705299011137,California,0,4,Spring
2023-04-09,29.192630904690823,52.8111042285554,1.9201956671879312,16.89667598398349,California,0,4,Spring
2023-04-10,16.094949899579454,60.47601757072766,5.130634319110222,3.801831477615707,California,0,4,Spring
2023-04-11,14.35403011430994,50.32994721580511,1.057383070218736,10.438511530460858,California,0,4,Spring
2023-04-12,10.646353117674098,85.66427325678646,4.291619360779712,0.729162657080169,California,0,4,Spring
2023-04-13,10.732000830396876,32.8670569288604,3.623277033310205,16.519166898518588,California,0,4,Spring
2023-04-14,29.951779020758288,48.74396497619158,3.937506884732169,7.882949246475562,California,0,4,Spring
2023-04-15,29.74976018939316,48.83506940560467,2.856027146998241,9.79802360614159,California,0,4,Spring
2023-04-16,29.518328769057163,48.38348347744712,2.2121683055082983,1.8169496449195852,California,0,4,Spring
2023-04-17,14.541849385126298,32.25030626068278,10.648223213741732,0.517415444329623,California,0,4,Spring
2023-04-18,10.286247986834043,51.14952354382406,1.6964306480724969,13.99001567719062,California,0,4,Spring
2023-04-19,28.97804638196189,76.65850041596164,7.61244197313899,12.232516136797432,California,0,4,Spring
2023-04-20,23.16476556294296,78.99905284382798,3.7115827712984895,13.033112430296065,California,0,4,Spring
2023-04-21,21.560724578250344,64.57431083426982,4.153731496797215,13.11184677042139,California,0,4,Spring
2023-04-22,28.378868182959984,65.04312786857864,3.733848804882396,0.5900085211774697,California,0,4,Spring
2023-04-23,28.384527311877104,53.96022552514395,0.5101047254529733,13.314687008984198,California,0,4,Spring
2023-04-24,26.581106081080037,37.02628252925461,5.31356649896877,0.8738565621467131,California,0,4,Spring
2023-04-25,30.78430571629479,32.6878308714755,4.404392253275663,16.648176320695608,California,0,4,Spring
2023-04-26,27.103115445863107,43.55070816483398,2.4742188913816485,4.171284990192994,California,0,4,Spring
2023-04-27,15.6403473570031,40.1230437886558,8.75211175961449,15.176134938870684,California,0,4,Spring
2023-04-28,17.84053861678239,33.37058884196173,3.157714865307213,11.838905006694716,California,0,4,Spring
2023-04-29,31.84325472995173,77.46670421110323,11.535183644428637,11.067704201623291,California,0,4,Spring
2023-04-30,11.034294898944466,76.46607129627466,1.3881645738283168,1.1535848225267276,California,0,4,Spring
2023-05-01,20.6764286607268,89.94927182399951,0.1925446429450655,16.150651368986026,California,0,5,Spring
2023-05-02,16.535932699388727,73.25135044428927,15.123689357586638,16.540974662461696,California,0,5,Spring
2023-05-03,11.646413051556678,71.71741462691142,5.41857797163787,5.33447407458902,California,0,5,Spring
2023-05-04,29.43764180464881,75.46371352504275,2.266381963801415,8.073128420239515,California,0,5,Spring
2023-05-05,13.847191023669186,67.70001591059449,3.5246603842374453,4.938763933771608,California,0,5,Spring
2023-05-06,24.21725030813362,66.13917986610242,4.009888454309104,3.054534436110534,California,0,5,Spring
2023-05-07,11.693566552562464,52.08378773189368,4.464648643463633,12.760297507439018,California,0,5,Spring
2023-05-08,22.87321392099079,44.79217142242885,5.1289727420249855,11.282347150905345,California,0,5,Spring
2023-05-09,17.727031279158243,36.70765881019317,5.6894145709061,12.145676703077967,California,0,5,Spring
2023-05-10,21.094900216959296,39.852106855591146,3.9008588053026063,14.032913648218036,California,0,5,Spring
2023-05-11,29.554014251402315,67.37781301479492,5.400869438003896,7.980183771350484,California,0,5,Spring
2023-05-12,32.39207951430943,45.644867090365935,2.779263744140108,3.069820531764353,California,0,5,Spring
2023-05-13,25.898628524280973,74.1985092900104,0.6474936218432091,19.36248695951197,California,0,5,Spring
2023-05-14,16.47936546374398,45.238612555391455,0.1367804556309013,19.61228889136877,California,0,5,Spring
2023-05-15,24.43742288829089,55.35880323705889,3.813999191461562,0.1015101302982857,California,0,5,Spring
2023-05-16,22.15886635737236,60.85418687776587,9.271136869477596,14.339601187907569,California,0,5,Spring
2023-05-17,31.689843177971472,30.011770479365715,1.230317102788539,18.23605909304001,California,0,5,Spring
2023-05-18,21.40616862052335,38.731257932827965,1.1909436230738342,12.26046268018684,California,0,5,Spring
2023-05-19,16.056879883214926,41.72834936364714,15.936449455359877,10.678412500676464,California,0,5,Spring
2023-05-20,28.350966685304694,73.7548893018425,0.1418505382056937,11.787840001436878,California,0,5,Spring
2023-05-21,32.73776229298126,62.848917794950346,0.8103951658564192,15.244144381500693,California,0,5,Spring
2023-05-22,30.277265321562307,33.28661784269645,3.426272363263973,16.722152078904422,California,0,5,Spring
2023-05-23,31.537538129147197,59.94694070351288,5.734026965857738,4.202284516002132,California,0,5,Spring
2023-05-24,15.849893998248032,46.322532687367,4.013228716647095,19.732798415769096,California,0,5,Spring
2023-05-25,28.07828317534835,37.66195125764973,11.968665435770314,1.931249620304334,California,0,5,Spring
2023-05-26,32.395246003008936,79.52124112037544,0.6599799866231676,4.670421453940648,California,0,5,Spring
2023-05-27,23.721822317160477,30.789339863587728,0.2048063210230613,9.30400276305784,California,0,5,Spring
2023-05-28,34.20537815154621,58.69223486385876,3.3410144821393013,10.468357909371068,California,0,5,Spring
2023-05-29,22.647323044554334,59.79889258594518,0.7971035321287384,13.89396262921887,California,0,5,Spring
2023-05-30,34.634820692150114,72.76384828069817,9.144057128654271,15.381996430017145,California,0,5,Spring
2023-05-31,18.262775315294935,40.37823901927054,2.810674587069057,19.1136750041092,California,0,5,Spring
2023-06-01,31.839492462417446,45.97710292939648,7.881721100802782,7.263732388315589,California,0,6,Spring
2023-06-02,20.939258020922427,52.64875889455611,7.411941784078023,13.52274826435238,California,0,6,Spring
2023-06-03,12.98926372862907,81.18033842072995,12.401744631196363,9.899922338623467,California,0,6,Spring
2023-06-04,30.98558332935064,42.01240079969884,0.5125701827728214,18.307210557458657,California,0,6,Spring
2023-06-05,33.36071347983177,62.42400921079128,1.2008342304269033,7.350749564474781,California,0,6,Spring
2023-06-06,20.05087150021397,79.23869893944891,1.0817994862822249,16.510459034547978,California,0,6,Spring
2023-06-07,29.82098922276024,67.9500961176924,9.453190057174822,10.743572655121048,California,0,6,Spring
2023-06-08,24.789680349442285,70.48726685360715,13.79106082371156,7.840389364260085,California,0,6,Spring
2023-06-09,11.455937409601146,36.04347511242643,1.3573487134695614,5.66309700612255,California,0,6,Spring
2023-06-10,28.194389153711583,32.50166785668158,15.936449455359877,12.742796830553475,California,0,6,Spring
2023-06-11,22.185692262530445,69.27363281749268,6.661642953525301,18.874549001422977,California,0,6,Spring
2023-06-12,33.72833752216597,77.65442518247377,2.2048827457475766,18.63895896608737,California,0,6,Spring
2023-06-13,15.598755709357931,35.71447412490032,9.798322917149774,17.132421444766113,California,0,6,Spring
2023-06-14,25.937848733227977,58.26279255424254,0.0243530027048002,2.590811879301209,California,0,6,Spring
2023-06-15,25.49336825512964,32.726612719953685,3.901862761233685,3.7995184145867062,California,0,6,Spring
2023-06-16,12.85063789602578,48.66996789940097,15.936449455359877,0.5713695772598903,California,0,6,Spring
2023-06-17,30.100191680132333,36.34554259150883,0.7676654675304634,18.903651105294173,California,0,6,Spring
2023-06-18,24.542621072699404,79.77853649608807,1.6288277404724911,4.562097979648976,California,0,6,Spring
2023-06-19,21.82378797025881,70.39153265238794,9.733867405288954,3.234312435546647,California,0,6,Spring
2023-06-20,16.93373295060046,65.98383667432626,11.195302151723558,13.8861104462915,California,0,6,Spring
2023-06-21,16.57321083057797,80.4271899388983,0.0028495116761665,15.285619362853645,California,0,6,Spring
2023-06-22,14.335692013797404,31.58676942955552,0.0258382675008151,4.791059552853243,California,0,6,Spring
2023-06-23,21.363660727710293,59.874634631632375,4.914672508674805,2.7378823462492163,California,0,6,Spring
2023-06-24,31.89504634524296,45.66594735657046,0.7671589183336036,12.93055940504672,California,0,6,Spring
2023-06-25,12.274554700388578,76.63621070004183,3.406364714347276,12.824033394383711,California,0,6,Spring
2023-06-26,22.19747552021345,88.18661064880979,8.26330737992951,8.32144705981143,California,0,6,Spring
2023-06-27,25.080601450004785,36.84736586028316,5.156299892509885,4.976286575336255,California,0,6,Spring
2023-06-28,19.018208229519654,87.04215019711758,1.0241967716706115,12.867521524016992,California,0,6,Spring
2023-06-29,32.490929272236585,52.197539902149146,2.06192944314488,16.61331597927984,California,0,6,Spring
2023-06-30,23.207579327615004,44.00535787388616,0.0399887477909474,15.44216846328296,California,0,6,Spring
2023-07-01,30.933157488282184,58.68540510319794,15.936449455359877,2.3500909628031263,California,0,7,Summer
2023-07-02,26.018169379755072,64.40120164771916,0.7837011213197829,13.428759936129572,California,0,7,Summer
2023-07-03,29.918954131070176,36.61329110503864,2.050474934583152,3.0139439771611265,California,0,7,Summer
2023-07-04,16.356279548785007,86.01320253100553,3.3603490635229942,8.418635491352365,California,0,7,Summer
2023-07-05,33.576274052446735,57.66819378096139,5.911749115649238,14.869416666511643,California,0,7,Summer
2023-07-06,18.62257346465333,75.5506956305949,3.263456114145526,2.4364380250417206,California,0,7,Summer
2023-07-07,22.373294938785232,84.12620862355655,4.300012605232368,8.804724474382141,California,0,7,Summer
2023-07-08,32.86542059247758,54.929226546229245,1.807304362019925,15.946533758846533,California,0,7,Summer
2023-07-09,21.273427379507357,73.10203553421934,4.650031264386102,6.011747729373232,California,0,7,Summer
2023-07-10,24.297301106845943,78.00134231273967,1.6643806399108247,19.737232094709174,California,0,7,Summer
2023-07-11,27.542562738861797,41.89631546985898,2.577369930722205,15.56268006420467,California,0,7,Summer
2023-07-12,25.55349207364665,86.61877078036434,6.9648727529512975,1.5459345333200702,California,0,7,Summer
2023-07-13,24.06172782779061,55.29171576552437,6.322994057830755,19.39914626671629,California,0,7,Summer
2023-07-14,19.01648908370002,82.32836863047694,9.32376239673562,16.34324698078266,California,0,7,Summer
2023-07-15,30.065287025677986,37.503631514964994,5.329800379520102,11.000921551532954,California,0,7,Summer
2023-07-16,18.113253735373554,89.11555335840106,12.118280708712632,17.83235985417123,California,0,7,Summer
2023-07-17,30.819743843688386,72.40313448577574,0.6026890027065471,4.33600195731382,California,0,7,Summer
2023-07-18,26.51967376069673,34.752843253399284,14.9971674323184,19.147242588403177,California,0,7,Summer
2023-07-19,33.227034665662906,33.5550718983985,8.342452573654048,5.728719071450891,California,0,7,Summer
2023-07-20,31.66114026587752,31.566339014547363,1.668218284280329,11.96698202614308,California,0,7,Summer
2023-07-21,18.18862126060017,64.76894333967181,8.119780233549008,7.160678868701247,California,0,7,Summer
2023-07-22,11.274209287563282,38.04776183462778,0.7569415767911127,9.259793160246453,California,0,7,Summer
2023-07-23,29.434444901801054,61.72678969674616,10.04562824233675,7.469414094111024,California,0,7,Summer
2023-07-24,18.707255379429427,49.86750497890728,6.534990454533034,4.267261924997339,California,0,7,Summer
2023-07-25,21.863550239729733,89.42746272864346,1.4159325988661122,7.722330056537306,California,0,7,Summer
2023-07-26,21.139648533446262,33.00372474203812,9.281770024535597,5.265600646212802,California,0,7,Summer
2023-07-27,25.59734670387505,31.446417497828097,5.350927020370532,10.44685361195666,California,0,7,Summer
2023-07-28,32.96682359231913,65.40084961604006,0.4381256484169779,14.47382966499192,California,0,7,Summer
2023-07-29,16.976360025352875,42.87970453827125,15.076246371299948,0.92786943782041,California,0,7,Summer
2023-07-30,20.262142530398677,30.81678697009468,1.7034805273663896,12.135844723585654,California,0,7,Summer
2023-07-31,28.39600779235049,71.82419604851142,7.286024068176466,6.117990234401514,California,0,7,Summer
2023-08-01,15.061453569479111,44.39166326802415,2.197585281518041,5.936695276839547,California,0,8,Summer
2023-08-02,32.84568729618807,34.37908923398341,6.4924499578512265,19.10607463222083,California,0,8,Summer
2023-08-03,28.23156017124776,60.48437157485444,15.936449455359877,11.097982304739569,California,0,8,Summer
2023-08-04,30.309737759563543,60.20000548880368,0.2118413850350041,15.418881208682992,California,0,8,Summer
2023-08-05,17.86295053194726,75.00610572000508,2.5339763160335687,18.750495968687986,California,0,8,Summer
2023-08-06,10.07626588626885,67.52279836694828,0.3313386684591838,8.907812709374808,California,0,8,Summer
2023-08-07,32.87555852094563,53.49053787202789,5.3044193539118005,3.910966756685084,California,0,8,Summer
2023-08-08,32.35259748088093,76.0926812319943,6.7981967225500775,18.823129727394395,California,0,8,Summer
2023-08-09,24.86930913153713,61.65570915319895,0.0498542298778102,11.887507286925876,California,0,8,Summer
2023-08-10,33.58316459757016,46.50402018985514,0.8794964033081688,4.557805647573776,California,0,8,Summer
2023-08-11,23.89723725318876,33.524153927328136,0.0462566669342098,0.2228137450390388,California,0,8,Summer
2023-08-12,14.158489157761968,47.877555746918645,1.6589135353648377,5.378253696787237,California,0,8,Summer
2023-08-13,17.035156587466616,64.77040411018666,0.4573425694662378,2.010519990625448,California,0,8,Summer
2023-08-14,22.039682001549384,75.4962235036325,0.3737483568586897,12.921421468785931,California,0,8,Summer
2023-08-15,30.765835525915744,44.827238062426645,2.706251511688229,5.998296701916699,California,0,8,Summer
2023-08-16,14.737030331473676,30.317676646856174,1.1042844263266436,15.214353180879495,California,0,8,Summer
2023-08-17,15.063855353452714,57.40490479452392,2.999189485804444,11.375854460598593,California,0,8,Summer
2023-08-18,17.28564432872149,72.8528300528975,4.3651530678022175,13.121935227174433,California,0,8,Summer
2023-08-19,23.665822947289783,36.91074897674929,15.936449455359877,13.739004301902778,California,0,8,Summer
2023-08-20,31.24474372691486,58.76033651308628,0.7004666885551689,10.15492961448816,California,0,8,Summer
2023-08-21,14.074983975520889,37.6875303802551,0.2398467791575278,1.9345260652842853,California,0,8,Summer
2023-08-22,34.879617600848285,36.40454973917375,8.73550267128842,11.854045560603137,California,0,8,Summer
2023-08-23,25.5930658957869,51.81855935087846,7.519573600924526,18.96937311225035,California,0,8,Summer
2023-08-24,19.52180486518549,53.355055498860274,5.143387494141555,2.1284487441948574,California,0,8,Summer
2023-08-25,21.49658029702748,62.085830773435006,15.936449455359877,17.307695662918604,California,0,8,Summer
2023-08-26,30.59305315368024,88.92433216379871,12.89242962295004,6.31942265960882,California,0,8,Summer
2023-08-27,16.792741069170358,85.45685176873727,0.2951331583049093,10.64857789868612,California,0,8,Summer
2023-08-28,19.153386289496357,31.03683927142672,9.563697134766826,13.427674851562042,California,0,8,Summer
2023-08-29,18.03457384407897,80.7200213342031,0.5100947968070634,17.045468458680304,California,0,8,Summer
2023-08-30,14.649676357852666,55.76727939682301,15.936449455359877,13.61938469944771,California,0,8,Summer
2023-08-31,26.177520337009717,51.498698509737466,0.0963446236911204,16.325710180862934,California,0,8,Summer
2023-09-01,28.118870078451728,66.81760907502161,4.720020347005943,4.426598233050425,California,0,9,Summer
2023-09-02,25.73610087554836,82.88262344039083,1.3334877286956592,8.068785106914502,California,0,9,Summer
2023-09-03,20.61039582529907,74.85101761618103,0.8436009919898704,17.242109781591854,California,0,9,Summer
2023-09-04,17.409310485787277,77.22723174103805,2.5067009967802694,8.113508856759335,California,0,9,Summer
2023-09-05,10.70371821482486,70.0089469115677,5.375475306838961,16.64354145774523,California,0,9,Summer
2023-09-06,34.24806324240549,79.41613993509776,1.066083786214551,1.2075096773749716,California,0,9,Summer
2023-09-07,22.175464562969275,72.06500027388128,3.228200214058937,14.171134006975397,California,0,9,Summer
2023-09-08,28.474217911408893,50.87191411498333,2.5896400461521143,6.029385228296875,California,0,9,Summer
2023-09-09,12.056263034437356,42.808722214641925,3.8479046778681902,10.289930084387173,California,0,9,Summer
2023-09-10,27.27997652672635,48.34025350090464,7.637045933736635,19.328180083063927,California,0,9,Summer
2023-09-11,33.97570802009388,46.35918805836876,1.4954460493375343,8.663916562122678,California,0,9,Summer
2023-09-12,25.925832967377627,49.707554774732415,2.2221342205400902,15.276964075240834,California,0,9,Summer
2023-09-13,34.480663841379894,39.13344795580087,10.313418060851214,16.970622278764036,California,0,9,Summer
2023-09-14,22.097679460296035,88.66449563586914,1.1042228796547455,5.03612945627207,California,0,9,Summer
2023-09-15,21.700988869170143,49.73334627340368,13.985148651689826,8.196576774878357,California,0,9,Summer
2023-09-16,13.023407562385405,40.16563623353255,1.5273930803335234,14.280687577091824,California,0,9,Summer
2023-09-17,25.83669194934729,36.43564284107916,12.646090170190568,4.898814707110684,California,0,9,Summer
2023-09-18,25.80268698811741,75.46408744922981,4.720738648191554,17.718820804634635,California,0,9,Summer
2023-09-19,34.3160976125005,74.97915684033974,8.220150378633571,19.25352562362766,California,0,9,Summer
2023-09-20,22.614551839015466,64.62602401677887,5.115149251350328,15.391222787501418,California,0,9,Summer
2023-09-21,13.062256780708632,59.65101570051928,4.487874098350224,0.5414133162485513,California,0,9,Summer
2023-09-22,31.45690236498581,82.5871430748058,10.34735179946138,0.6813167487154215,California,0,9,Summer
2023-09-23,17.769619467581524,31.16676501551144,8.808387133373781,8.911370406061586,California,0,9,Summer
2023-09-24,21.509380350712632,38.57197486317769,2.41583825355832,18.8397941871192,California,0,9,Summer
2023-09-25,22.96541213765376,52.08255814229527,7.323513347532287,8.615158965727936,California,0,9,Summer
2023-09-26,15.537053035679143,72.46464938161276,0.1764473578310561,14.974276078404536,California,0,9,Summer
2023-09-27,28.9133123843775,45.60928845739939,14.834543511235152,8.783782871884142,California,0,9,Summer
2023-09-28,26.66032356973772,87.07485488409529,2.898558111728078,4.963221365071076,California,0,9,Summer
2023-09-29,27.708932957599263,66.87514696736753,0.9675013522501312,5.899175530387446,California,0,9,Summer
2023-09-30,24.255860090858373,63.55915618056809,2.137382407723857,17.696315767540852,California,0,9,Summer
2023-10-01,18.989842109138028,67.09544865461604,1.4909372511506358,2.4758343592311127,California,0,10,Fall
2023-10-02,26.46334948773835,31.17650951225937,4.407787572438171,5.118735108921227,California,0,10,Fall
2023-10-03,26.16008728207536,64.2928429586541,2.824478783222827,17.867531853907764,California,0,10,Fall
2023-10-04,11.152819064352636,71.2730292288284,1.6816523690743723,13.913297736468577,California,0,10,Fall
2023-10-05,26.54576837249149,45.79234458192788,6.173224618428405,17.057000434583795,California,0,10,Fall
2023-10-06,34.57188745427501,65.70853944781624,1.8004532455006137,9.976309887703664,California,0,10,Fall
2023-10-07,15.07350558525994,31.108604215579557,10.440430570023429,9.34046051431811,California,0,10,Fall
2023-10-08,22.643743005503943,54.5462221670325,3.097732156859278,13.63716629413554,California,0,10,Fall
