Date,Location,pH,Nitrogen,Phosphorus,Potassium,Moisture
2023-01-29,California,6.444814061209546,69.70195271266361,20.99724854715912,129.62255819686445,23.25526697213654
2023-01-30,California,6.1891547631756945,20.54913334926023,5.151481279940063,142.01859709024185,16.66266253927814
2023-01-31,California,5.615831544084677,11.130403740787775,61.38187844559885,284.0404465905129,35.69821276821594
2023-02-01,California,7.4102620354004465,39.756987919128804,90.86041864928727,27.50705957507642,38.94562734323247
2023-02-02,California,7.464815332900161,72.70203782718048,22.644914345973678,15.01186265276827,13.519506008359336
2023-02-03,California,6.10202544224029,55.08054677111216,33.23130187488952,238.59668544536385,10.99195000652174
2023-02-04,California,6.581576278962307,10.261513412710933,44.40488455832817,191.29091350817188,29.74764449270441
2023-02-05,California,6.820732310279743,96.83931419509702,8.912618853053278,140.74527641554073,38.337870862726206
2023-02-06,California,5.659581167624226,66.19587207851944,60.62079781244765,139.28468043013234,28.49176199335299
2023-02-07,California,5.781942670987627,24.985938840654363,97.90208917872594,162.10412334650294,15.252572119120353
2023-02-08,California,6.760960400733792,21.01390712444573,32.40256953025175,85.19209114695585,25.6325992132262
2023-02-09,California,6.321918813348615,90.62470867522842,23.475164634719945,93.92023768242942,20.511651180517504
2023-02-10,California,7.127420380254148,23.571765886715244,92.23727922745958,217.71438688185748,37.31497516056369
2023-02-11,California,7.2671060514032355,26.75675231820972,73.9121002128815,90.96494475079547,22.59183547869142
2023-02-12,California,7.381134809669184,63.05404606736549,0.5096819027711086,135.05943805592548,37.52284952391058
2023-02-13,California,7.0129360135042536,2.5894649978922546,33.76817781995918,229.5603006894945,30.20552644804886
2023-02-14,California,5.87753234635897,19.97109326750501,28.727693096794805,215.88424981193805,21.477219610452366
2023-02-15,California,6.048832053062158,98.54806038880625,0.7232613540256949,285.37252990877255,26.835417001706645
2023-02-16,California,6.041804734632562,69.74183761817034,11.863705397528335,13.598289343937598,17.08127495624847
2023-02-17,California,6.897398011060285,2.8301460509613685,64.96092462795487,112.37371150207599,32.973957449777515
2023-02-18,California,6.965436081180536,48.381354262342455,9.705876457374007,187.74444686217342,16.310797001557646
2023-02-19,California,7.161881792608021,80.80986332056109,13.470718987561725,187.25885529292978,32.21432017520051
2023-02-20,California,6.249936165983701,0.1872146632819538,59.98374526276613,296.23692473471755,12.14505301617984
2023-02-21,California,5.7532689953809495,30.54355691374946,3.2767823753135805,21.90718792112396,34.674591693401055
2023-02-22,California,6.637130618816008,42.93294893575247,79.26808103357837,233.63558879675833,22.72097934746962
2023-02-23,California,5.647004302688252,4.762602225151625,78.12636541810689,162.1242740931554,19.871599894806344
2023-02-24,California,7.049976509469022,17.164095849664495,46.81277629093656,111.57081202652893,21.860754229867617
2023-02-25,California,6.908850028529077,19.62787859880849,45.754645158790616,100.2869560859041,20.0485404258389
2023-02-26,California,6.423055781123034,14.794765247871078,89.22738444872158,80.3110941711859,11.009335124692193
2023-02-27,California,6.968858036677823,87.67982168621701,35.60742959231275,189.59431705055263,12.699446340412166
2023-02-28,California,6.182317234459436,65.9550724691362,63.43600307556818,187.29068776238168,19.39071482081882
2023-03-01,California,6.90446615645674,33.64985910406057,46.265192368158495,111.80272847590689,32.25292204919571
2023-03-02,California,7.268204178518931,17.697222643232745,26.352924023093806,35.50328562346955,29.615695348624072
2023-03-03,California,7.479489131378946,52.885242959530345,64.4725945369406,245.51868943409772,19.233504996313016
2023-03-04,California,5.812698679207312,39.48069921153512,80.07797260045955,50.79304319750919,10.314819566788238
2023-03-05,California,6.785836610782162,22.00011165197622,10.941842610097051,23.579873123635487,21.41231383165983
2023-03-06,California,6.6110324153135025,46.18232821126639,62.91550209527526,66.63217633404294,20.57349777640978
2023-03-07,California,6.425811965720763,14.612484981526519,27.43936504221005,119.36835582228807,14.586079245186538
2023-03-08,California,6.298317384845793,83.7715174890148,83.16703452453993,37.015002624367646,19.013543346699926
2023-03-09,California,7.115182490594471,51.92672576053272,84.58381112183491,142.24392478373096,22.645443296251045
2023-03-10,California,5.888280816601344,65.42879076264306,75.19123605166497,3.1221990849848003,39.8084087208602
2023-03-11,California,6.600474440918784,55.00009132434973,35.92316418996428,109.53249714471637,38.429301479072464
2023-03-12,California,6.0158667074137755,16.09068242895565,38.35224169314725,32.10360462958152,16.303249206682686
2023-03-13,California,7.0677746190473165,91.2662934058267,94.28626336276946,289.0992830072881,24.724154613632706
2023-03-14,California,6.726268236803486,10.406753211037378,99.57395441966388,288.0937054711907,39.564246329946954
2023-03-15,California,6.1709111470778115,16.711175476273922,35.68020697714971,49.817650035646096,35.402855886067854
2023-03-16,California,6.466289604175038,40.758321119296504,4.224150566877505,254.14150572135176,35.31700432835463
2023-03-17,California,7.281858809645382,74.89094227750175,65.9680768794609,180.25640910018723,32.36793910708262
2023-03-18,California,7.013753341220304,44.92429477948509,78.3807942136876,70.58089379578034,20.378973972560516
2023-03-19,California,5.659220241907687,22.145481080343043,61.76866061355361,281.96686451281136,31.1937019198018
2023-03-20,California,5.813354453811034,13.994391789531878,83.54718502852532,104.00151317795331,37.653347478266575
2023-03-21,California,7.2500975222625135,18.82129465425013,33.00675117942703,171.51551863518137,33.48316600665005
2023-03-22,California,7.0281778944693265,4.36392926369763,27.111108110842075,18.398846994468855,30.04562594218871
2023-03-23,California,5.72977676389225,79.33990007855759,28.974407448337015,106.59006082508365,23.158384294309464
2023-03-24,California,6.735099752520817,70.05021312182127,4.43752770305943,58.05731356652106,29.605658594418827
2023-03-25,California,6.742925004607055,99.99105779917433,9.471229843643947,249.89669217399114,38.022513008246975
2023-03-26,California,7.167565063065991,86.79399001883723,50.527610861327275,36.86743920576314,22.847940007773225
2023-03-27,California,5.573253246855309,58.34524927519084,49.38001504431392,155.3999526559831,31.14104576362293
2023-03-28,California,6.244853677257501,61.08693570140801,32.3835474504775,207.0393584908979,27.09719326183524
2023-03-29,California,6.586735608900033,82.40948119348862,4.785305677206919,135.90851825155852,12.539499111390684
2023-03-30,California,6.27370583147176,43.71710293588842,50.42108181627266,146.39101931977612,18.783344957798562
2023-03-31,California,5.643599231766682,42.33663039110361,72.53300560488105,276.8842791283226,17.316819321194572
2023-04-01,California,7.330241890283478,56.9669391662861,99.38392803698434,259.34077312501745,34.84152058102019
2023-04-02,California,6.685006110739646,69.72962363217917,32.583624025371684,204.34330108190554,26.483649343070432
2023-04-03,California,6.385508560402515,89.97624763754777,74.24917814118577,196.9537142688566,12.536822586822929
2023-04-04,California,6.6488467432013625,53.752763278622155,74.89958088711491,261.58306525628296,36.454194400533446
2023-04-05,California,6.937741313455438,89.57867934140616,88.52329656033145,26.71971927041694,34.93044333541058
2023-04-06,California,6.072184034476991,3.45950297720653,7.623566746014843,283.49509937218414,34.43302664582569
2023-04-07,California,7.454773214659156,73.84533050891523,77.46283184575829,63.60566875655276,23.4810989994824
2023-04-08,California,6.7252198743564335,70.80333019256102,35.420385399640864,103.33404276519688,38.551571378898316
2023-04-09,California,7.278248187088685,8.895961199701219,22.862191888515927,101.22187958381014,24.36895473965869
2023-04-10,California,7.118823380905197,40.09102688356359,52.905702608156325,273.17169451853295,24.18475648849899
2023-04-11,California,5.600818407061639,15.313091969418869,55.33699030164878,169.51481559524564,38.363980551507815
2023-04-12,California,5.558873725456229,61.36526367061954,92.19623690816208,131.2726956837397,20.643520675520634
2023-04-13,California,6.519834885869564,68.96210069578325,9.267372551486975,210.866138971541,12.197149238442183
2023-04-14,California,5.819228005657689,98.18518176868236,90.45999570694471,254.5563510575478,16.87625123387848
2023-04-15,California,5.561301329430768,60.3669948405295,40.20369341754881,20.598054534611478,12.746215350267603
2023-04-16,California,5.8374269904878915,78.59965047278635,98.6941661189944,125.55150884741477,12.021365871615036
2023-04-17,California,6.241574502714642,81.96067587872452,89.98127868159087,47.66407172662521,20.463781766805095
2023-04-18,California,6.298595700155905,45.64335169166007,68.113639850447,207.24573877199833,26.60405908720411
2023-04-19,California,5.995376920486503,3.2894768577329425,40.88183348996066,283.37079398404535,16.55938183573316
2023-04-20,California,6.587321800285183,42.99126119571773,57.958730014893035,153.85532813471923,23.51158830956695
2023-04-21,California,5.946091219424305,80.28122517473525,65.77783020133886,203.37522048853833,30.7921966264547
2023-04-22,California,5.763825379379098,52.829796023920075,21.33666392571071,236.1856388474661,30.792251800597626
2023-04-23,California,5.58329729683646,4.283423262599506,57.61878719289698,272.697050262388,38.52161291355873
2023-04-24,California,7.423064726929501,80.25516343258214,16.535611495331725,198.3592016197823,37.272881600461886
2023-04-25,California,5.81697541566275,90.39314976736115,52.5663047778122,233.84471089144338,10.503205300506933
2023-04-26,California,6.773202043699975,18.71145851247621,59.94154795425791,111.88562458412949,33.89556744788798
2023-04-27,California,5.5287723660210455,9.415521165282437,59.97775504099783,23.015055670076713,28.49739089190989
2023-04-28,California,6.432380734003871,50.97352350354468,21.860565754182293,138.11594866256584,29.13980768313383
2023-04-29,California,6.492737641796082,68.12224613841926,81.66966366278562,284.23521475831035,12.930239956501259
2023-04-30,California,7.49890656687448,97.87864195176365,37.50318653212206,205.51354517088916,37.148621668562626
2023-05-01,California,5.839207293215985,52.99901919389628,18.44775812241044,228.99474264425254,23.268965608249772
2023-05-02,California,6.949149199762586,63.42211049634036,13.060541135442493,236.06081950324906,13.824034898937729
2023-05-03,California,5.645314829657206,34.16857597816328,88.70818712781694,296.5294333300301,11.225511253682868
2023-05-04,California,5.559559632021203,87.48726037150902,64.4174316263846,119.54508663247306,17.54566540649884
2023-05-05,California,6.085198304821897,43.366632895140796,39.6269369869181,178.72847638541216,27.183303282176354
2023-05-06,California,5.71642156665257,77.19129532528333,50.0151977459514,282.39919224240776,23.86453536744819
2023-05-07,California,5.834662729837429,85.18433924338976,49.13716717842958,107.48855784292276,25.14417553266543
2023-05-08,California,6.072477804864874,52.553294323536946,91.30791156873282,11.56436036221109,22.670324062913284
2023-05-09,California,6.007082125986805,22.432829804038246,32.63962114976041,145.28460251275186,16.029839091631004
2023-05-10,California,6.95262513257171,12.3947537565685,34.94506793682025,55.251854332696304,29.802332211249038
2023-05-11,California,6.977033290046316,69.93314921464032,83.42492791037715,125.60600198957273,24.43376530677761
2023-05-12,California,6.867206394686944,71.2693691805651,57.315111538218055,130.53589851052016,33.52037661226892
2023-05-13,California,7.420796475089927,30.360402650545883,96.70138777637153,292.46353197652144,26.47604886272709
2023-05-14,California,6.659077702397822,48.01124782575283,3.1809720578599543,120.07471235394323,16.287796372869792
2023-05-15,California,5.9679739065190835,3.190052653319475,20.301785779934754,61.13601194004858,37.76517041467223
2023-05-16,California,7.093810058951113,79.2535328876465,15.075455095207346,164.75175189436672,10.385603793201737
2023-05-17,California,5.590437523180732,98.47420217479967,84.69590986456038,295.02303466289277,32.5542810596901
2023-05-18,California,7.098837399995665,21.994845916152485,37.14140929773002,59.50779716448721,13.439805544041532
2023-05-19,California,6.257718667077721,43.94448615459351,28.356233804986797,263.24906825519463,31.01409593318933
2023-05-20,California,6.016127814430066,90.56412601674377,63.93007513676516,233.99543239326178,25.296582136825883
2023-05-21,California,7.029775949797836,93.36308867516226,96.28098363491242,218.29520233413402,10.399482082615922
2023-05-22,California,6.819827453952801,53.78596690747416,22.77690759080684,231.45617541306683,18.418567667206048
2023-05-23,California,6.930559235093674,77.23873223929144,69.1157078270542,70.13156118604684,24.989720733732494
2023-05-24,California,5.785476777996616,97.54311000119095,61.86577765271616,114.77034523902286,11.517043852741978
2023-05-25,California,5.875252913889868,69.68847855967726,70.55433243922133,206.94717874417944,25.311033187642906
2023-05-26,California,7.079739237782668,70.83393236188708,37.00324426825935,5.443714107476872,32.27467345216485
2023-05-27,California,7.130031302801416,91.34887221271812,85.25856619575055,126.4802309105334,30.05987475549857
2023-05-28,California,5.5473883943130495,49.00795150222352,28.297883784949118,126.1951211439898,22.944574309573284
2023-05-29,California,5.6429681423418625,53.84828385481871,7.68865386481502,159.86429662221443,23.37283726521987
2023-05-30,California,5.9001548810630835,85.35622840728591,70.97748567517475,205.51737501166443,12.6862001424516
2023-05-31,California,7.254559619282259,30.19517019637943,18.71326344987433,185.1973224133228,16.553263448318447
2023-06-01,California,7.191748796999999,63.873103946631325,41.70803127903858,102.44848892233954,21.513408877047915
2023-06-02,California,7.14583073091868,83.43915004678092,29.507978939880818,287.72556461829697,35.09278552719179
2023-06-03,California,7.298759779245593,74.62161152841689,15.889155757743122,273.09973715212317,18.636215736640686
2023-06-04,California,7.23150349987539,23.83279519490649,70.48875661830706,27.850348512768676,13.139546198282712
2023-06-05,California,6.857025588526585,61.1208057983444,58.70826905009787,174.6492212399847,30.63141869135109
2023-06-06,California,5.873870723393593,13.119774603863554,0.968535775777446,22.333351840479445,12.308279644058864
2023-06-07,California,6.266449593755912,94.03830959095036,63.480346779353546,298.1456344512326,21.799775874316687
2023-06-08,California,5.807062007525969,12.024774998402476,80.32093693776939,199.0715731218119,39.1830438242923
2023-06-09,California,6.112124866794778,9.090894695856477,13.64978629368082,285.7073321507387,12.388396522712805
2023-06-10,California,5.625277584413646,43.44240947673747,38.89764526206637,231.71859592660664,37.648116665873204
2023-06-11,California,7.116800667165845,15.7722687538559,55.55509564576779,28.10411575436825,37.868250999766516
2023-06-12,California,5.8055407120302664,91.53937829633367,89.09327318958421,242.03444305805252,28.97208399082607
2023-06-13,California,7.469938333427567,37.880732910192215,98.97342882857139,122.24840994312183,19.570128514199602
2023-06-14,California,6.887874163232933,99.29109477761699,46.549661699652845,109.1598452884162,35.54315625757435
2023-06-15,California,6.370261307203414,59.01054131765865,49.778119548181024,67.63770343928475,14.57157206654991
2023-06-16,California,5.80855565330725,97.99324706745963,99.2106339227499,118.86715431788448,30.8432640096807
2023-06-17,California,6.18905876637554,13.790569941257724,21.761941801708527,21.561071641622497,23.24198954691148
2023-06-18,California,6.746475756485987,51.63694330055755,17.442336965190698,178.43620849169355,37.05462007094161
2023-06-19,California,6.585281264979973,32.60894095672929,93.64044352532908,167.37347855449738,35.38986592143421
2023-06-20,California,6.313711403832983,12.49213822167028,84.50216148430569,183.82661093290926,22.332445179215398
2023-06-21,California,7.184046246416539,66.38098430108514,11.286960812281087,106.51187143673778,14.66588075470846
2023-06-22,California,6.038622871687668,41.94365103009101,56.12022059424725,138.02543657075313,31.014227158473027
2023-06-23,California,5.7424072265081,84.81252194031327,36.21577821769391,65.21419729412361,22.355618953022002
2023-06-24,California,6.692637917480059,94.5253234403007,30.73747872340148,118.62803190416805,11.108303889201581
2023-06-25,California,7.014215583759793,20.619454500519353,18.615039489334507,130.55633379583836,17.26183097172558
2023-06-26,California,6.040252651424329,18.266599190840516,3.278378175359331,266.9637756346928,32.99697404536743
2023-06-27,California,6.116050833714213,43.959851841925854,53.1781296163062,201.7852403753601,14.334753112050368
2023-06-28,California,5.89038318546082,20.69179414306852,95.46898138310934,112.69725108106556,13.03489312290056
2023-06-29,California,7.277482120102943,92.9988608267876,63.534532765235454,28.97156277800754,20.410510688144093
2023-06-30,California,6.489263445092858,48.75391667457235,42.18088799430117,56.786021078096546,13.352862842800386
2023-07-01,California,7.195746820806795,45.99660641705358,8.3048411898756,225.92843653054354,17.947504543792647
2023-07-02,California,5.548634597544633,26.587230400357054,70.72759798890809,298.50678967110304,19.517942664605062
2023-07-03,California,5.74151350329375,96.08866587240182,8.009789849688854,54.93812107192218,38.64802111972844
2023-07-04,California,6.308107895835359,75.66594881305615,20.97788520204631,268.41606345663956,22.20463095692812
2023-07-05,California,5.842264882576518,14.1773585544683,84.64976236637824,200.57505273479688,39.68944319302409
2023-07-06,California,5.646109190873295,5.08552532643296,50.56752888412047,130.1031292403917,30.669494443374216
2023-07-07,California,5.855323261630298,67.41482494939649,3.406124924313414,219.15370454047542,31.297104804422712
2023-07-08,California,7.384334602345126,12.901399278024538,63.73037596652574,16.58081036808534,12.023531825662499
2023-07-09,California,5.942088920453488,28.695061559917413,62.83745014214822,289.62083330379886,31.764491285467212
2023-07-10,California,6.847484706274239,20.208146863812292,78.71517911140698,82.19646922420763,25.070724985704043
2023-07-11,California,6.214811206328932,62.59417611118763,26.015681900535327,155.19256346534084,34.00211456113438
2023-07-12,California,5.6748538579994925,57.71257561014412,41.91016563236468,235.59815648480506,27.825562124458777
2023-07-13,California,6.910738483965071,46.9896948802632,24.004409172002962,288.4983280252193,12.135838883079723
2023-07-14,California,6.085255884729685,89.28706380508504,96.16724585212614,244.2745974732243,10.756132925091986
2023-07-15,California,5.899929115714872,28.50189732971018,19.57765884453301,203.3445277053833,23.698123648602007
2023-07-16,California,5.741783408052395,81.72497529621143,73.62794030804586,78.17075429695888,21.864354649655304
2023-07-17,California,6.161523173225484,34.70287766163297,17.182636455095125,33.36043868532246,37.74319956794052
2023-07-18,California,6.160802839897532,17.098840150002303,23.225666958367796,128.08544095545386,28.985328062369277
2023-07-19,California,5.657347777839264,16.059296758761565,45.90399957413778,48.62360055541939,22.37056943508067
2023-07-20,California,7.313720485463956,17.999364827262944,3.442771699316005,196.42327428255743,19.965030984050003
2023-07-21,California,5.895255387485209,67.08339041545737,30.76889942978822,146.0416354097566,17.97921361565096
2023-07-22,California,5.865843980658293,67.11116455734829,48.39554719930966,276.7960971789082,22.499806680234233
2023-07-23,California,7.060819430533236,55.229763835282185,78.22191820105077,237.71073384240958,22.137123435414438
2023-07-24,California,6.77773289877491,27.201824237922,87.56312849530407,122.18275257297768,10.907863956564757
2023-07-25,California,7.262216094142492,58.82847489166143,64.03097531003962,67.43838801250928,12.800142195422364
2023-07-26,California,5.536609670260192,15.885563421281734,9.97136472255672,141.13620534193495,10.99311830979121
2023-07-27,California,6.639629274339121,30.110420860081344,85.50231031344929,39.639309347531245,24.618580095434304
2023-07-28,California,5.846762490304302,28.94574627161781,16.24315192200102,114.4573323938563,23.480004313496543
2023-07-29,California,5.88475892943555,25.546767515553793,53.259760472097476,184.40392333061985,39.547616229728824
2023-07-30,California,5.763098915337158,36.66207125558566,11.410329442241963,31.601934203902292,25.639626963433074
2023-07-31,California,5.633663120914162,1.0550460597728573,25.40378417571789,289.6078161360392,10.762458777871451
2023-08-01,California,5.851716100759108,69.63114204182129,32.61444379407411,106.36274750965504,18.791802931605094
2023-08-02,California,6.99611748211913,95.39145016941464,18.957007314656003,190.83985904268852,32.526067588867946
2023-08-03,California,5.898641165913472,35.61805105031765,69.32894460724934,30.550623777731634,13.466104585489587
2023-08-04,California,7.36421586279261,17.040347444658522,6.344191202816374,250.19895607865234,18.35561258452033
2023-08-05,California,7.125132579345636,58.91570864742177,17.392630845757495,257.1621220224821,31.23443565775535
2023-08-06,California,6.259628569834449,59.25838359497898,78.8261548324663,211.06630060283013,34.93317335081343
2023-08-07,California,5.8230151957388285,30.426203529748918,61.778802599485275,247.39091779346097,27.41536802851863
2023-08-08,California,5.765706734119201,49.94816712542146,96.0716753487186,46.70537452060092,35.24012081947977
2023-08-09,California,6.453984129267614,11.836475858555973,98.97094504312423,120.21822199436272,15.763188248366067
2023-08-10,California,6.7321497018602035,76.6055547686669,71.45536569492708,263.04190560875304,33.520703192380246
2023-08-11,California,6.937945144252815,92.97512399580896,37.62918355933132,108.28256554792213,37.35432771569437
2023-08-12,California,5.909496251012051,0.432746738987122,39.736915531205355,187.76810093394454,39.468679282437094
2023-08-13,California,5.626918446412969,50.825194548717,79.21240049572411,251.16244211565115,36.312763344505605
2023-08-14,California,6.8676994618277725,75.47003516213933,44.30377506704728,106.94751871150658,17.855211967974405
2023-08-15,California,6.904338749837322,22.841995363339386,2.9732634600654784,126.74708311876145,29.8931276122523
2023-08-16,California,6.127569800281127,7.598057433660788,52.72611120910029,214.74980876350617,21.71237533381278
2023-08-17,California,6.8473555000503525,80.3301697142443,53.27292598875949,294.3650062838078,26.753078859962265
2023-08-18,California,6.11395965751646,71.96801035729817,41.943957829258416,31.880772253394152,14.058628900000782
2023-08-19,California,6.132336650331923,46.84050800337711,1.1137538524074841,65.61682763077805,31.21468142948156
2023-08-20,California,5.554858031537311,67.14369010173682,79.01642294294803,253.1082807094993,29.395368372185782
2023-08-21,California,6.606136890515586,8.607699459360452,73.73523096910375,298.1266589439354,24.4650686154122
2023-08-22,California,7.330671898050839,21.515427882905414,78.97197477160428,223.627415251542,11.327323267402896
2023-08-23,California,5.834302607731535,65.54816472065879,85.20261918883138,236.50773649951213,27.23787792198561
2023-08-24,California,5.849656166918131,14.464050663843675,56.58832222689267,147.71455105684356,30.039901952898187
2023-08-25,California,5.571557262685702,81.7589431183674,96.21545548290212,172.68811763943214,10.945490388987393
2023-08-26,California,7.17686696184786,17.649872889843422,34.37424571065581,23.677590887658905,13.166267904647281
2023-08-27,California,6.729018367306632,9.59136274604402,68.11044668988553,242.38321141578436,37.66259110159369
2023-08-28,California,7.396163866976167,1.1370549036325284,38.58451912431531,100.56238521955491,39.56187705434667
2023-08-29,California,5.860467827760505,54.05070816192371,83.2499334699191,57.41112900927581,18.613681847172007
2023-08-30,California,5.926377439748125,23.819637756432442,13.58709253945909,216.39174189688288,22.26425008393319
2023-08-31,California,7.404740304743646,53.700890942949854,51.63592354204265,50.76881764094864,10.415831450026044
2023-09-01,California,6.1634766338659315,51.32777296492912,66.29461920870689,112.64532825497506,13.546710057879913
2023-09-02,California,6.851253436179254,99.44087827584084,55.93748789030241,95.42213642538361,17.26099534991411
2023-09-03,California,7.061930169715124,25.08875978456605,55.824899170392904,66.6821060729611,30.40953688167932
2023-09-04,California,5.565987146979814,59.003860459394055,71.18023342144615,128.50143034073562,37.01765962070234
2023-09-05,California,6.810444337243086,39.74366694263941,65.84711149890452,63.53702236125043,25.378490710897015
2023-09-06,California,6.831464382783825,13.931597643997119,39.921903730560956,168.44840726398584,34.0819713253346
2023-09-07,California,5.86520075704379,64.36726006003163,66.60657398849501,110.56122945442091,27.915250218295117
2023-09-08,California,6.22902938012296,37.267434797169116,16.379898449045072,236.75017481652327,20.50759459192794
2023-09-09,California,5.666286717649032,65.78582154832684,55.5400513796877,251.64151487795598,17.874619329893807
2023-09-10,California,5.791193642193455,66.61075627051399,30.884724380095673,84.39318817505166,20.539273993851147
2023-09-11,California,6.925123877309837,89.9892857477018,83.72060610432655,190.17464070864324,12.137200259337025
2023-09-12,California,6.887023369449195,81.00292539708231,53.69825305828597,240.85136167139436,28.970353217471022
2023-09-13,California,6.859062327860492,68.57422870918145,38.61216491558871,283.85444076038,12.366994820006079
2023-09-14,California,6.118578881725341,1.2779626723845028,21.11403702767225,145.69393874043016,18.35947440183826
2023-09-15,California,7.280199136446612,42.448099259510784,61.82578696132308,163.31131872788458,26.629698185223475
2023-09-16,California,5.876895541129651,87.94029971481879,58.64780757995438,255.9522677523808,35.71232662103507
2023-09-17,California,7.1666434487890225,75.46941456997844,0.35321868072338836,159.23534034930248,35.59629345080828
2023-09-18,California,5.72004514779907,28.278923776370533,80.41446394383634,241.71312375470941,20.72338493572493
2023-09-19,California,5.907846505916362,67.08848883031587,43.47434351342131,238.59563049283926,12.145914482341242
2023-09-20,California,7.103422728239635,72.90677258152711,51.71107842496795,266.51537723726835,18.548585993444746
2023-09-21,California,7.349083278407116,36.060576459864016,82.15601472403159,44.61303649234222,34.644606301119715
2023-09-22,California,6.18539222897837,67.61697999716289,79.36113296552973,52.333120843696136,33.1187633005791
2023-09-23,California,5.576166946011373,42.09315862857782,39.28411380563676,189.03011235146715,35.63910225123415
2023-09-24,California,5.551184836821436,96.28858198244079,9.366506701736421,48.09615048718532,28.073739316580838
2023-09-25,California,6.5071159055259296,71.14951284591908,72.12938842403564,29.194058425164616,16.47893963108306
2023-09-26,California,5.581955919224126,77.04073331422437,87.9996293838536,22.049193776546506,13.450889638705313
2023-09-27,California,6.828408503843511,25.535440436404077,93.61133156337101,48.83920934502276,31.602003236222814
2023-09-28,California,7.014083974014241,25.468479555784086,53.396506068807795,57.96606330469041,29.98485269993584
2023-09-29,California,6.869032592117577,14.623786601280598,30.43865960342469,85.67878810628244,15.938955979126446
2023-09-30,California,5.829205000981563,58.37240666578756,4.059383931681149,203.28246116700097,35.47339235577053
2023-10-01,California,6.634459666445522,9.411505344808512,75.74130617902233,287.2829894810024,32.08573246019373
2023-10-02,California,5.806093829622953,75.59036125492818,4.455929999911112,142.7827830163285,30.30624406357849
2023-10-03,California,6.610095346711795,64.54955554875158,37.032363488613754,287.991638815227,17.072275020248394
2023-10-04,California,5.870155006935984,51.57834961886869,84.57020949535547,25.89374324347523,21.098839969646058
2023-10-05,California,7.01385790937067,45.70712062368242,11.808559117992946,259.4846780355016,27.614008444255155
2023-10-06,California,6.978084269549126,72.50178960358048,96.7819869472276,25.727763399972016,31.48079972376226
2023-10-07,California,6.283974755030245,73.87042207885723,8.53002103916306,44.411914708275134,21.171632647791604
2023-10-08,California,6.035421408554644,13.357514717996356,68.02516993462724,257.17704194734125,38.6215418587063
2023-10-09,California,5.95263004044878,97.80416828373725,7.047389385384772,228.514731753384,30.076953173725972
2023-10-10,California,7.45185764731006,27.81246041572947,13.723951082076091,102.15298190253154,33.1474900661441
